Record_Date,Security_Type_Description,Security_Class_Description,Debt_Held_by_the_PublicM,Intragovernmental_HoldingsM,Total_Public_Debt_OutstandingM,Source_Line_Number,Fiscal_Year,Fiscal_Quarter_Number,Calendar_Year,Calendar_Quarter_Number,Calendar_Month_Number,Calendar_Day_Number
28/02/2003,Marketable,Inflation-Indexed Bonds,45338.172,0,45338.172,5,2003,2,2003,1,2,28
28/02/2003,Total Marketable,_,3273352.768,356.921,3273709.689,6,2003,2,2003,1,2,28
28/02/2003,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2003,2,2003,1,2,28
28/02/2003,Nonmarketable,Foreign Series,11606.958,0,11606.958,8,2003,2,2003,1,2,28
28/02/2003,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2003,2,2003,1,2,28
28/02/2003,Nonmarketable,State and Local Government Series,149561.271,0,149561.271,10,2003,2,2003,1,2,28
28/02/2003,Nonmarketable,United States Savings Securities,196424.13,0,196424.13,11,2003,2,2003,1,2,28
28/02/2003,Nonmarketable,Government Account Series,18981.532,2761545.425,2780527.957,12,2003,2,2003,1,2,28
28/02/2003,Nonmarketable,Other,3964.208,0,3964.208,13,2003,2,2003,1,2,28
28/02/2003,Total Nonmarketable,_,410535.332,2761545.425,3172079.757,14,2003,2,2003,1,2,28
28/02/2003,Total Public Debt Outstanding,_,3683888.1,2761902.346,6445790.446,15,2003,2,2003,1,2,28
31/01/2003,Marketable,Bills,869316.788,26,869342.788,1,2003,2,2003,1,1,31
31/01/2003,Marketable,Notes,1586143.748,25.95,1586169.698,2,2003,2,2003,1,1,31
31/01/2003,Marketable,Bonds,588445.534,309.921,588755.455,3,2003,2,2003,1,1,31
31/01/2003,Marketable,Inflation-Indexed Notes,107477.588,0,107477.588,4,2003,2,2003,1,1,31
31/01/2003,Marketable,Inflation-Indexed Bonds,45434.617,0,45434.617,5,2003,2,2003,1,1,31
31/01/2003,Total Marketable,_,3196818.275,361.871,3197180.146,6,2003,2,2003,1,1,31
31/01/2003,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2003,2,2003,1,1,31
31/01/2003,Nonmarketable,Foreign Series,11206.958,0,11206.958,8,2003,2,2003,1,1,31
31/01/2003,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2003,2,2003,1,1,31
31/01/2003,Nonmarketable,State and Local Government Series,148574.085,0,148574.085,10,2003,2,2003,1,1,31
31/01/2003,Nonmarketable,United States Savings Securities,195812.747,0,195812.747,11,2003,2,2003,1,1,31
31/01/2003,Nonmarketable,Government Account Series,50603.95,2764036.694,2814640.644,12,2003,2,2003,1,1,31
31/01/2003,Nonmarketable,Other,3964.548,0,3964.548,13,2003,2,2003,1,1,31
31/01/2003,Total Nonmarketable,_,440159.521,2764036.694,3204197.215,14,2003,2,2003,1,1,31
31/01/2003,Total Public Debt Outstanding,_,3636977.796,2764398.565,6401377.361,15,2003,2,2003,1,1,31
31/12/2002,Marketable,Bills,888740.824,24,888764.824,1,2003,1,2002,4,12,31
31/12/2002,Marketable,Notes,1580860.456,25.95,1580886.406,2,2003,1,2002,4,12,31
31/12/2002,Marketable,Bonds,588450.369,309.921,588760.29,3,2003,1,2002,4,12,31
31/12/2002,Marketable,Inflation-Indexed Notes,101417.995,0,101417.995,4,2003,1,2002,4,12,31
31/12/2002,Marketable,Inflation-Indexed Bonds,45432.139,0,45432.139,5,2003,1,2002,4,12,31
31/12/2002,Total Marketable,_,3204901.783,359.871,3205261.654,6,2003,1,2002,4,12,31
31/12/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2003,1,2002,4,12,31
31/12/2002,Nonmarketable,Foreign Series,11206.957,0,11206.957,8,2003,1,2002,4,12,31
31/12/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2003,1,2002,4,12,31
31/12/2002,Nonmarketable,State and Local Government Series,153397.576,0,153397.576,10,2003,1,2002,4,12,31
31/12/2002,Nonmarketable,United States Savings Securities,194933.142,0,194933.142,11,2003,1,2002,4,12,31
31/12/2002,Nonmarketable,Government Account Series,49537.935,2757408.494,2806946.429,12,2003,1,2002,4,12,31
31/12/2002,Nonmarketable,Other,3965.616,0,3965.616,13,2003,1,2002,4,12,31
31/12/2002,Total Nonmarketable,_,443038.459,2757408.494,3200445.953,14,2003,1,2002,4,12,31
31/12/2002,Total Public Debt Outstanding,_,3647940.242,2757768.365,6405706.607,15,2003,1,2002,4,12,31
30/11/2002,Marketable,Bills,901417.467,26.107,901443.574,1,2003,1,2002,4,11,30
30/11/2002,Marketable,Notes,1568837.947,26,1568863.947,2,2003,1,2002,4,11,30
30/11/2002,Marketable,Bonds,588464.944,309.921,588774.865,3,2003,1,2002,4,11,30
30/11/2002,Marketable,Inflation-Indexed Notes,101250.033,0,101250.033,4,2003,1,2002,4,11,30
30/11/2002,Marketable,Inflation-Indexed Bonds,45357.133,0,45357.133,5,2003,1,2002,4,11,30
30/11/2002,Total Marketable,_,3205327.524,362.028,3205689.552,6,2003,1,2002,4,11,30
30/11/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2003,1,2002,4,11,30
30/11/2002,Nonmarketable,Foreign Series,12518.585,0,12518.585,8,2003,1,2002,4,11,30
30/11/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2003,1,2002,4,11,30
30/11/2002,Nonmarketable,State and Local Government Series,154089.973,0,154089.973,10,2003,1,2002,4,11,30
30/11/2002,Nonmarketable,United States Savings Securities,194443.081,0,194443.081,11,2003,1,2002,4,11,30
30/11/2002,Nonmarketable,Government Account Series,48883.083,2693746.369,2742628.452,12,2003,1,2002,4,11,30
30/11/2002,Nonmarketable,Other,4094.478,0,4094.478,13,2003,1,2002,4,11,30
30/11/2002,Total Nonmarketable,_,444025.433,2693746.369,3137770.802,14,2003,1,2002,4,11,30
30/11/2002,Total Public Debt Outstanding,_,3649352.957,2694108.397,6343460.354,15,2003,1,2002,4,11,30
31/10/2002,Marketable,Bills,881840.163,27,881867.163,1,2003,1,2002,4,10,31
31/10/2002,Marketable,Notes,1527415.233,26,1527441.233,2,2003,1,2002,4,10,31
31/10/2002,Marketable,Bonds,592689.016,309.921,592998.937,3,2003,1,2002,4,10,31
31/10/2002,Marketable,Inflation-Indexed Notes,101076.172,0,101076.172,4,2003,1,2002,4,10,31
31/10/2002,Marketable,Inflation-Indexed Bonds,45279.702,0,45279.702,5,2003,1,2002,4,10,31
31/10/2002,Total Marketable,_,3148300.286,362.921,3148663.207,6,2003,1,2002,4,10,31
31/10/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2003,1,2002,4,10,31
31/10/2002,Nonmarketable,Foreign Series,12718.585,0,12718.585,8,2003,1,2002,4,10,31
31/10/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2003,1,2002,4,10,31
31/10/2002,Nonmarketable,State and Local Government Series,149572.847,0,149572.847,10,2003,1,2002,4,10,31
31/10/2002,Nonmarketable,United States Savings Securities,193854.8329,0,193854.8329,11,2003,1,2002,4,10,31
31/10/2002,Nonmarketable,Government Account Series,47985.809,2695641.496,2743628.305,12,2003,1,2002,4,10,31
31/10/2002,Nonmarketable,Other,4094.794,0,4094.794,13,2003,1,2002,4,10,31
31/10/2002,Total Nonmarketable,_,438223.1009,2695641.496,3133864.597,14,2003,1,2002,4,10,31
31/10/2002,Total Public Debt Outstanding,_,3586524.387,2696004.417,6282527.804,15,2003,1,2002,4,10,31
30/09/2002,Marketable,Bills,868219.678,30.255,868249.933,1,2002,4,2002,3,9,30
30/09/2002,Marketable,Notes,1521571.714,24.95,1521596.664,2,2002,4,2002,3,9,30
30/09/2002,Marketable,Bonds,592694.88,309.921,593004.801,3,2002,4,2002,3,9,30
30/09/2002,Marketable,Inflation-Indexed Notes,93738.309,0,93738.309,4,2002,4,2002,3,9,30
30/09/2002,Marketable,Inflation-Indexed Bonds,45132.221,0,45132.221,5,2002,4,2002,3,9,30
30/09/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,4,2002,3,9,30
30/09/2002,Total Marketable,_,3121356.802,15365.116,3136721.918,7,2002,4,2002,3,9,30
30/09/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,4,2002,3,9,30
30/09/2002,Nonmarketable,Foreign Series,12518.585,0,12518.585,9,2002,4,2002,3,9,30
30/09/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,4,2002,3,9,30
30/09/2002,Nonmarketable,State and Local Government Series,144285.791,0,144285.791,11,2002,4,2002,3,9,30
30/09/2002,Nonmarketable,United States Savings Securities,193312.075,0,193312.075,12,2002,4,2002,3,9,30
30/09/2002,Nonmarketable,Government Account Series,47604.837,2659691.468,2707295.305,13,2002,4,2002,3,9,30
30/09/2002,Nonmarketable,Other,4105.831,0,4105.831,14,2002,4,2002,3,9,30
30/09/2002,Total Nonmarketable,_,431823.352,2659691.468,3091513.82,15,2002,4,2002,3,9,30
30/09/2002,Total Public Debt Outstanding,_,3553180.154,2675055.584,6228235.738,16,2002,4,2002,3,9,30
31/08/2002,Marketable,Bills,890698.339,31.255,890729.594,1,2002,4,2002,3,8,31
31/08/2002,Marketable,Notes,1508126.953,25.95,1508152.903,2,2002,4,2002,3,8,31
31/08/2002,Marketable,Bonds,592698.788,309.921,593008.709,3,2002,4,2002,3,8,31
31/08/2002,Marketable,Inflation-Indexed Notes,93635.916,0,93635.916,4,2002,4,2002,3,8,31
31/08/2002,Marketable,Inflation-Indexed Bonds,45083.148,0,45083.148,5,2002,4,2002,3,8,31
31/08/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,4,2002,3,8,31
31/08/2002,Total Marketable,_,3130243.144,15367.116,3145611.26,7,2002,4,2002,3,8,31
31/08/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,4,2002,3,8,31
31/08/2002,Nonmarketable,Foreign Series,12718.585,0,12718.585,9,2002,4,2002,3,8,31
31/08/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,4,2002,3,8,31
31/08/2002,Nonmarketable,State and Local Government Series,141630.597,0,141630.597,11,2002,4,2002,3,8,31
31/08/2002,Nonmarketable,United States Savings Securities,193091.562,0,193091.562,12,2002,4,2002,3,8,31
31/08/2002,Nonmarketable,Government Account Series,46624.217,2636838.215,2683462.432,13,2002,4,2002,3,8,31
31/08/2002,Nonmarketable,Other,3972.522,0,3972.522,14,2002,4,2002,3,8,31
31/08/2002,Total Nonmarketable,_,428032.716,2636838.215,3064870.931,15,2002,4,2002,3,8,31
31/08/2002,Total Public Debt Outstanding,_,3558276.86,2652205.331,6210482.191,16,2002,4,2002,3,8,31
31/07/2002,Marketable,Bills,862246.052,31.255,862277.307,1,2002,4,2002,3,7,31
31/07/2002,Marketable,Notes,1486931.899,25.95,1486957.849,2,2002,4,2002,3,7,31
31/07/2002,Marketable,Bonds,592701.788,309.921,593011.709,3,2002,4,2002,3,7,31
31/07/2002,Marketable,Inflation-Indexed Notes,93585.677,0,93585.677,4,2002,4,2002,3,7,31
31/07/2002,Marketable,Inflation-Indexed Bonds,45058.867,0,45058.867,5,2002,4,2002,3,7,31
31/07/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,4,2002,3,7,31
31/07/2002,Total Marketable,_,3080525.283,15367.116,3095892.399,7,2002,4,2002,3,7,31
31/07/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,4,2002,3,7,31
31/07/2002,Nonmarketable,Foreign Series,12918.586,0,12918.586,9,2002,4,2002,3,7,31
31/07/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,4,2002,3,7,31
31/07/2002,Nonmarketable,State and Local Government Series,134840.366,0,134840.366,11,2002,4,2002,3,7,31
31/07/2002,Nonmarketable,United States Savings Securities,192957.55,0,192957.55,12,2002,4,2002,3,7,31
31/07/2002,Nonmarketable,Government Account Series,45242.45,2643922.304,2689162.754,13,2002,4,2002,3,7,31
31/07/2002,Nonmarketable,Other,3972.837,0,3972.837,14,2002,4,2002,3,7,31
31/07/2002,Total Nonmarketable,_,419927.022,2643922.304,3063849.326,15,2002,4,2002,3,7,31
31/07/2002,Total Public Debt Outstanding,_,3500452.305,2659289.42,6159740.725,16,2002,4,2002,3,7,31
30/06/2002,Marketable,Bills,822439.41,33,822472.41,1,2002,3,2002,2,6,30
30/06/2002,Marketable,Notes,1474295.693,26,1474321.693,2,2002,3,2002,2,6,30
30/06/2002,Marketable,Bonds,592704.369,309.921,593014.29,3,2002,3,2002,2,6,30
30/06/2002,Marketable,Inflation-Indexed Notes,102432.001,0,102432.001,4,2002,3,2002,2,6,30
30/06/2002,Marketable,Inflation-Indexed Bonds,45050.492,0,45050.492,5,2002,3,2002,2,6,30
30/06/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,3,2002,2,6,30
30/06/2002,Total Marketable,_,3036921.965,15368.911,3052290.876,7,2002,3,2002,2,6,30
30/06/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,3,2002,2,6,30
30/06/2002,Nonmarketable,Foreign Series,13318.586,0,13318.586,9,2002,3,2002,2,6,30
30/06/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,3,2002,2,6,30
30/06/2002,Nonmarketable,State and Local Government Series,142746.209,0,142746.209,11,2002,3,2002,2,6,30
30/06/2002,Nonmarketable,United States Savings Securities,192771.285,0,192771.285,12,2002,3,2002,2,6,30
30/06/2002,Nonmarketable,Government Account Series,44419.881,2646952.675,2691372.556,13,2002,3,2002,2,6,30
30/06/2002,Nonmarketable,Other,3973.113,0,3973.113,14,2002,3,2002,2,6,30
30/06/2002,Total Nonmarketable,_,427225.307,2646952.675,3074177.982,15,2002,3,2002,2,6,30
30/06/2002,Total Public Debt Outstanding,_,3464147.272,2662320.586,6126468.858,16,2002,3,2002,2,6,30
31/05/2002,Marketable,Bills,816096.063,34,816130.063,1,2002,3,2002,2,5,31
31/05/2002,Marketable,Notes,1474312.969,15.95,1474328.919,2,2002,3,2002,2,5,31
31/05/2002,Marketable,Bonds,592705.4819,309.921,593015.4029,3,2002,3,2002,2,5,31
31/05/2002,Marketable,Inflation-Indexed Notes,101862.751,0,101862.751,4,2002,3,2002,2,5,31
31/05/2002,Marketable,Inflation-Indexed Bonds,44800.178,0,44800.178,5,2002,3,2002,2,5,31
31/05/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,3,2002,2,5,31
31/05/2002,Total Marketable,_,3029777.443,15359.861,3045137.304,7,2002,3,2002,2,5,31
31/05/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,3,2002,2,5,31
31/05/2002,Nonmarketable,Foreign Series,14378.256,0,14378.256,9,2002,3,2002,2,5,31
31/05/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,3,2002,2,5,31
31/05/2002,Nonmarketable,State and Local Government Series,146379.612,0,146379.612,11,2002,3,2002,2,5,31
31/05/2002,Nonmarketable,United States Savings Securities,192594.4695,0,192594.4695,12,2002,3,2002,2,5,31
31/05/2002,Nonmarketable,Government Account Series,16855.649,2570135.6,2586992.249,13,2002,3,2002,2,5,31
31/05/2002,Nonmarketable,Other,3854.255,0,3854.255,14,2002,3,2002,2,5,31
31/05/2002,Total Nonmarketable,_,404059.4745,2570135.6,2974195.075,15,2002,3,2002,2,5,31
31/05/2002,Total Public Debt Outstanding,_,3433835.917,2585496.461,6019332.378,16,2002,3,2002,2,5,31
30/04/2002,Marketable,Bills,793469.045,34,793503.045,1,2002,3,2002,2,4,30
30/04/2002,Marketable,Notes,1445361.073,15.95,1445377.023,2,2002,3,2002,2,4,30
30/04/2002,Marketable,Bonds,592710.0003,309.921,593019.9213,3,2002,3,2002,2,4,30
30/04/2002,Marketable,Inflation-Indexed Notes,101297.892,0,101297.892,4,2002,3,2002,2,4,30
30/04/2002,Marketable,Inflation-Indexed Bonds,44551.761,0,44551.761,5,2002,3,2002,2,4,30
30/04/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,3,2002,2,4,30
30/04/2002,Total Marketable,_,2977389.771,15359.861,2992748.637,7,2002,3,2002,2,4,30
30/04/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,3,2002,2,4,30
30/04/2002,Nonmarketable,Foreign Series,14778.256,0,14778.256,9,2002,3,2002,2,4,30
30/04/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,3,2002,2,4,30
30/04/2002,Nonmarketable,State and Local Government Series,140295.182,0,140295.182,11,2002,3,2002,2,4,30
30/04/2002,Nonmarketable,United States Savings Securities,192405.681,0,192405.681,12,2002,3,2002,2,4,30
30/04/2002,Nonmarketable,Government Account Series,43562.465,2566980.583,2610543.048,13,2002,3,2002,2,4,30
30/04/2002,Nonmarketable,Other,3909.91,0,3909.91,14,2002,3,2002,2,4,30
30/04/2002,Total Nonmarketable,_,424946.727,2566980.583,2991928.31,15,2002,3,2002,2,4,30
30/04/2002,Total Public Debt Outstanding,_,3402337.498,2582340.444,5984676.947,16,2002,3,2002,2,4,30
31/03/2002,Marketable,Bills,834378.034,31,834409.034,1,2002,2,2002,1,3,31
31/03/2002,Marketable,Notes,1443241.603,8,1443249.603,2,2002,2,2002,1,3,31
31/03/2002,Marketable,Bonds,596325.15,459.321,596784.471,3,2002,2,2002,1,3,31
31/03/2002,Marketable,Inflation-Indexed Notes,100920.893,0,100920.893,4,2002,2,2002,1,3,31
31/03/2002,Marketable,Inflation-Indexed Bonds,44660.714,0,44660.714,5,2002,2,2002,1,3,31
31/03/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,2,2002,1,3,31
31/03/2002,Total Marketable,_,3019527.394,15498.311,3035024.685,7,2002,2,2002,1,3,31
31/03/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,2,2002,1,3,31
31/03/2002,Nonmarketable,Foreign Series,14578.256,0,14578.256,9,2002,2,2002,1,3,31
31/03/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,2,2002,1,3,31
31/03/2002,Nonmarketable,State and Local Government Series,141053.063,0,141053.063,11,2002,2,2002,1,3,31
31/03/2002,Nonmarketable,United States Savings Securities,191962.283,0,191962.283,12,2002,2,2002,1,3,31
31/03/2002,Nonmarketable,Government Account Series,43268.632,2546397.043,2589664.675,13,2002,2,2002,1,3,31
31/03/2002,Nonmarketable,Other,3751.351,0,3751.351,14,2002,2,2002,1,3,31
31/03/2002,Total Nonmarketable,_,424609.818,2546397.043,2971006.861,15,2002,2,2002,1,3,31
31/03/2002,Total Public Debt Outstanding,_,3444137.212,2561895.354,6006031.546,16,2002,2,2002,1,3,31
28/02/2002,Marketable,Bills,833210.597,33.6,833244.197,1,2002,2,2002,1,2,28
28/02/2002,Marketable,Notes,1443237,8,1443245,2,2002,2,2002,1,2,28
28/02/2002,Marketable,Bonds,596364.597,459.321,596823.918,3,2002,2,2002,1,2,28
28/02/2002,Marketable,Inflation-Indexed Notes,100726.93,0,100726.93,4,2002,2,2002,1,2,28
28/02/2002,Marketable,Inflation-Indexed Bonds,44579.477,0,44579.477,5,2002,2,2002,1,2,28
28/02/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,2,2002,1,2,28
28/02/2002,Total Marketable,_,3018118.601,15500.911,3033620.492,7,2002,2,2002,1,2,28
28/02/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,2,2002,1,2,28
28/02/2002,Nonmarketable,Foreign Series,14778.256,0,14778.256,9,2002,2,2002,1,2,28
28/02/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,2,2002,1,2,28
28/02/2002,Nonmarketable,State and Local Government Series,141823.362,0,141823.362,11,2002,2,2002,1,2,28
28/02/2002,Nonmarketable,United States Savings Securities,191514.125,0,191514.125,12,2002,2,2002,1,2,28
28/02/2002,Nonmarketable,Government Account Series,42343.804,2545708.023,2588052.827,13,2002,2,2002,1,2,28
28/02/2002,Nonmarketable,Other,3668.616,0,3668.616,14,2002,2,2002,1,2,28
28/02/2002,Total Nonmarketable,_,424125.396,2545708.023,2969833.419,15,2002,2,2002,1,2,28
28/02/2002,Total Public Debt Outstanding,_,3442243.997,2561208.934,6003452.911,16,2002,2,2002,1,2,28
31/01/2002,Marketable,Bills,792693.318,33.6,792726.918,1,2002,2,2002,1,1,31
31/01/2002,Marketable,Notes,1411894.104,8,1411902.104,2,2002,2,2002,1,1,31
31/01/2002,Marketable,Bonds,602270.767,459.321,602730.088,3,2002,2,2002,1,1,31
31/01/2002,Marketable,Inflation-Indexed Notes,101094.051,0,101094.051,4,2002,2,2002,1,1,31
31/01/2002,Marketable,Inflation-Indexed Bonds,44732.819,0,44732.819,5,2002,2,2002,1,1,31
31/01/2002,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,2,2002,1,1,31
31/01/2002,Total Marketable,_,2952685.059,15500.911,2968185.95,7,2002,2,2002,1,1,31
31/01/2002,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,2,2002,1,1,31
31/01/2002,Nonmarketable,Foreign Series,16411.91,0,16411.91,9,2002,2,2002,1,1,31
31/01/2002,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,2,2002,1,1,31
31/01/2002,Nonmarketable,State and Local Government Series,143196.149,0,143196.149,11,2002,2,2002,1,1,31
31/01/2002,Nonmarketable,United States Savings Securities,190946.991,0,190946.991,12,2002,2,2002,1,1,31
31/01/2002,Nonmarketable,Government Account Series,42018.508,2542802.645,2584822.153,13,2002,2,2002,1,1,31
31/01/2002,Nonmarketable,Other,3668.906,0,3668.906,14,2002,2,2002,1,1,31
31/01/2002,Total Nonmarketable,_,426238.697,2542802.645,2969043.342,15,2002,2,2002,1,1,31
31/01/2002,Total Public Debt Outstanding,_,3378923.756,2558303.556,5937229.292,16,2002,2,2002,1,1,31
31/12/2001,Marketable,Bills,811213.763,32.6,811246.363,1,2002,1,2001,4,12,31
31/12/2001,Marketable,Notes,1413951.037,8,1413959.037,2,2002,1,2001,4,12,31
31/12/2001,Marketable,Bonds,602271.86,459.321,602731.181,3,2002,1,2001,4,12,31
31/12/2001,Marketable,Inflation-Indexed Notes,95255.65,0,95255.65,4,2002,1,2001,4,12,31
31/12/2001,Marketable,Inflation-Indexed Bonds,44808.383,0,44808.383,5,2002,1,2001,4,12,31
31/12/2001,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,1,2001,4,12,31
31/12/2001,Total Marketable,_,2967500.693,15499.911,2983000.584,7,2002,1,2001,4,12,31
31/12/2001,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,1,2001,4,12,31
31/12/2001,Nonmarketable,Foreign Series,15411.909,0,15411.909,9,2002,1,2001,4,12,31
31/12/2001,Nonmarketable,R.E.A. Series,1.053,0,1.053,10,2002,1,2001,4,12,31
31/12/2001,Nonmarketable,State and Local Government Series,146246.209,0,146246.209,11,2002,1,2001,4,12,31
31/12/2001,Nonmarketable,United States Savings Securities,190390.288,0,190390.288,12,2002,1,2001,4,12,31
31/12/2001,Nonmarketable,Government Account Series,41215.74,2533539.683,2574756.423,13,2002,1,2001,4,12,31
31/12/2001,Nonmarketable,Other,3637.652,0,3637.652,14,2002,1,2001,4,12,31
31/12/2001,Total Nonmarketable,_,426898.031,2533539.683,2960437.714,15,2002,1,2001,4,12,31
31/12/2001,Total Public Debt Outstanding,_,3394398.724,2549039.594,5943439.298,16,2002,1,2001,4,12,31
30/11/2001,Marketable,Bills,813365.37,29.6,813394.97,1,2002,1,2001,4,11,30
30/11/2001,Marketable,Notes,1415453.387,8,1415461.387,2,2002,1,2001,4,11,30
30/11/2001,Marketable,Bonds,606558.967,459.321,607018.288,3,2002,1,2001,4,11,30
30/11/2001,Marketable,Inflation-Indexed Notes,95552.464,0,95552.464,4,2002,1,2001,4,11,30
30/11/2001,Marketable,Inflation-Indexed Bonds,44948.382,0,44948.382,5,2002,1,2001,4,11,30
30/11/2001,Marketable,Federal Financing Bank,0,14999.99,14999.99,6,2002,1,2001,4,11,30
30/11/2001,Total Marketable,_,2975877.57,15496.911,2991375.461,7,2002,1,2001,4,11,30
30/11/2001,Nonmarketable,Domestic Series,29995.18,0,29995.18,8,2002,1,2001,4,11,30
30/11/2001,Nonmarketable,Foreign Series,15453.909,0,15453.909,9,2002,1,2001,4,11,30
